country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Fmr Sudan,0.0,0.02427184466019417,0.0,0.0,,,66923029.0
Namibia,0.0,0.03398058252427184,0.0,0.0,18.553703636061805,42551.0,2633779.0
Ethiopia,0.39068573945347657,0.014563106796116504,0.05339805825242718,0.004585518386652916,3.5638533468196685,699018490.0,506058.0
Algeria,0.5339020752100071,0.009708737864077669,0.2669902912621359,0.0018133395354990177,,,143905701.0
Nepal,0.0,0.04368932038834951,0.0,0.0,5.227777321523437,358753.0,71881.0
Slovenia,0.4382249334135235,0.009708737864077669,0.07281553398058252,0.004047209957784003,4.926243199700479,653662.0,131914474.0
Comoros,0.29519771967647185,0.08252427184466019,0.014563106796116504,0.0003574042445083515,,,392.0
Brunei Darussalam,0.0,0.009708737864077669,0.0,0.0,,,85534.0
Jamaica,0.4627982941656837,0.019417475728155338,0.1553398058252427,0.0019383324280236702,72.22485555803549,19624962.0,1475826.0
Bermuda,0.5339020752100071,0.038834951456310676,0.24271844660194172,0.010569661310389404,,,22833.0
Vanuatu,0.0,0.014563106796116504,0.0,0.0,,,944.0
Ghana,0.3883875880449267,0.02427184466019417,0.019417475728155338,0.00015130992744666886,1.0459142218556419,251686.0,646423.0
Turkey,0.41352331921276125,0.07281553398058252,0.058252427184466014,0.005608360847245219,21.54255563577652,80764.0,52631474.0
Zambia,0.41438843075923143,0.019417475728155338,0.05339805825242718,0.000611195005981644,6.003354146544307,3399796.0,297480.0
Trinidad and Tobago,0.35948760417951475,0.02427184466019417,0.06796116504854369,0.012618886440776507,13.967465429590677,28569.0,415485.0
South Africa,0.47614824495892455,0.1699029126213592,0.19417475728155337,0.04476746576754141,inf,6722521.0,46863369.0
United Arab Emirates,0.0,0.15048543689320387,0.0,0.0,,,17184359.0
Timor-Leste,0.0,0.009708737864077669,0.0,0.0,,,208.0
Uruguay,0.3481154128346443,0.019417475728155338,0.0048543689320388345,7.893282816323308e-07,1.4439461883408071,322.0,2462354.0
Cambodia,0.0,0.014563106796116504,0.0,0.0,,,3104.0
Myanmar,0.34628963269739965,0.009708737864077669,0.014563106796116504,4.1670581358508106e-05,2.0919712070874863,147430.0,357008.0
Mali,0.37093196611032325,0.009708737864077669,0.009708737864077669,7.27569901110757e-05,3.3953906312988793,53725.0,42617.0
Cayman Isds,0.0,0.014563106796116504,0.0,0.0,,,20947.0
